time,h=0.01
0.0,0.5235987755982988
0.5,0.22761532383283817
1.0,-0.34238431944384745
1.5,-0.5281788543965487
2.0,-0.10886009392742708
2.5,0.44885005260170824
3.0,0.501037418904298
3.5,-0.02378305459017622
4.0,-0.5345476100525206
4.5,-0.44315442107039166
5.0,0.16262699696015817
5.5,0.5947160488552385
6.0,0.3572498403121855
6.5,-0.2997919843505051
7.0,-0.6263839889135446
7.5,-0.24760688989748386
8.0,0.42792364294041924
8.5,0.6283358059234558
9.0,0.11979120531631518
9.5,-0.540802696418096
10.0,-0.6009780285324636
