time,h=0.01
0.0,0.5235987755982988
0.5,0.22308920163196386
1.0,-0.3418310139596907
1.5,-0.5189750573712286
2.0,-0.1018392899457785
2.5,0.44048860218544084
3.0,0.48274778620332937
3.5,-0.030159697894063947
4.0,-0.5159251927946199
4.5,-0.416528673289537
5.0,0.16496328912834501
5.5,0.563782146785359
6.0,0.3236225184130192
6.5,-0.29455159534467423
7.0,-0.5813916153241835
7.5,-0.20889305513127981
8.0,0.41147414393689735
8.5,0.567748298719792
9.0,0.07851707075972945
9.5,-0.5093750194036234
10.0,-0.5234324948231428
