time,h=0.1
0.0,0.5235987755982988
0.5,0.2654167957006453
1.0,-0.4062114031045784
1.5,-0.751459158950978
2.0,-0.2718994166440667
2.5,0.6784467285067892
3.0,1.0643381121164055
3.5,0.35648608390182057
4.0,-0.9540637928995017
4.5,-1.531830501852103
5.0,-0.8174116083036006
5.5,0.8895222163904045
6.0,2.0797444048692517
6.5,2.0736897292993026
7.0,0.9271130157718823
7.5,-1.2298065906431084
8.0,-2.752542128106401
8.5,-3.5541677263561513
9.0,-4.686947953996766
9.5,-6.897549502071905
10.0,-9.015412988320923
