time,h=0.01
0.0,0.5235987755982988
0.5,0.22309811880411723
1.0,-0.34181542899077955
1.5,-0.5189819426484908
2.0,-0.10187917874416998
2.5,0.44045780449812755
3.0,0.48277585174284354
3.5,-0.030086733264482628
4.0,-0.515892248385253
4.5,-0.416590567457555
5.0,0.1648608123388284
5.5,0.5637624137865129
6.0,0.32372769823751724
6.5,-0.29442864716543166
7.0,-0.5814012410521009
7.5,-0.20904639665088426
8.0,0.41134436797830937
8.5,0.5678027538915208
9.0,0.07871783031140633
9.5,-0.5092553256679323
10.0,-0.5235451557473066
