time,h=0.001
0.0,0.5235987755982988
0.5,0.22433928940360762
1.0,-0.33486004889254306
1.5,-0.5088309511596893
2.0,-0.10085097862072358
2.5,0.42463260695263805
3.0,0.46308188934036104
3.5,-0.029460387664147956
4.0,-0.4886128730425218
4.5,-0.3888791327927001
5.0,0.15838163117960838
5.5,0.5231182800425566
6.0,0.29046081597099593
6.5,-0.2778177437823113
7.0,-0.5261942988658129
7.5,-0.17364506329548812
8.0,0.38040825242222265
8.5,0.4976306474884296
9.0,0.045550289911270365
9.5,-0.4600148315401236
10.0,-0.4389574906225164
