time,h=0.0001
0.0,0.5235987755982988
0.5,0.22451050312310158
1.0,-0.33417032782225853
1.5,-0.5079194164138142
2.0,-0.10083262858257701
2.5,0.423147246278151
3.0,0.46134383404349805
3.5,-0.029300070758291673
4.0,-0.48611981462312587
4.5,-0.3864902094834148
5.0,0.15765569951618938
5.5,0.5194803181512475
6.0,0.2876901777113871
6.5,-0.2761436275785931
7.0,-0.5213593936147434
7.5,-0.17085424666372728
8.0,0.3774309290316914
8.5,0.4916458493032282
9.0,0.04318371241648071
9.5,-0.4554286359882213
10.0,-0.43198654883295967
