time,h=0.1
0.0,0.5235987755982988
0.5,0.213309563907219
1.0,-0.4097701604025767
1.5,-0.634723153142371
2.0,-0.1373834478472888
2.5,0.6072497869480791
3.0,0.7498439115652357
3.5,0.04469171088941362
4.0,-0.8262379493517364
4.5,-0.8916956899678224
5.0,0.022449996463744792
5.5,1.0534383958950344
6.0,1.111365849997664
6.5,0.03360092724008873
7.0,-1.244617760842046
7.5,-1.4749306749804825
8.0,-0.41907055562681417
8.5,1.2209693158819532
9.0,1.942863032762972
9.5,1.4087523812810305
10.0,-0.3306992160956478
