time,alpha=20
0.0,0.3490658503988659
0.0003000030000300003,0.3490657690331772
0.0006000060000600005,0.3490655249361257
0.0009000090000900008,0.3490651181077768
0.001200012000120001,0.3490645485482687
0.0015000150001500015,0.3490638162578123
0.0018000180001800016,0.34906292123669136
0.002100021000210002,0.34906186348526236
0.002400024000240002,0.34906064300395445
0.0027000270002700026,0.3490592597932697
0.003000030000300003,0.34905771385378276
0.003300033000330003,0.34905600518614116
0.0036000360003600033,0.34905413379106515
0.0039000390003900037,0.3490520996693477
0.004200042000420004,0.3490499028218546
0.004500045000450004,0.34904754324952436
0.004800048000480004,0.34904502095336826
0.005100051000510005,0.3490423359344703
0.005400054000540005,0.34903948819398734
0.0057000570005700055,0.34903647773314883
0.006000060000600006,0.34903330455325715
0.0063000630006300054,0.3490299686556873
0.006600066000660006,0.3490264700418871
0.006900069000690006,0.34902280871337704
0.007200072000720007,0.34901898467175047
0.007500075000750007,0.34901499791867346
0.007800078000780007,0.3490108484558848
0.008100081000810007,0.3490065362851961
0.008400084000840007,0.3490020614084917
0.008700087000870008,0.3489974238277286
0.009000090000900008,0.3489926235449366
0.009300093000930008,0.34898766056221836
0.009600096000960009,0.34898253488174913
0.00990009900099001,0.348977246505777
0.01020010200102001,0.34897179543662277
0.01050010500105001,0.34896618167668003
0.01080010800108001,0.3489604052284151
0.01110011100111001,0.348954466094367
0.011400114001140011,0.34894836427714754
0.011700117001170011,0.3489420997794413
0.012000120001200012,0.34893567260400554
0.01230012300123001,0.3489290827536703
0.012600126001260011,0.34892233023133834
0.012900129001290011,0.34891541503998524
0.013200132001320012,0.3489083371826592
0.013500135001350012,0.3489010966624812
0.013800138001380012,0.3488936934826451
0.014100141001410013,0.3488861276464173
0.014400144001440013,0.34887839915713703
0.014700147001470014,0.34887050801821623
0.015000150001500014,0.3488624542331396
0.015300153001530014,0.3488542378054646
0.015600156001560015,0.3488458587388214
0.015900159001590013,0.34883731703691284
0.016200162001620014,0.34882861270351456
0.016500165001650014,0.348819745742475
0.016800168001680015,0.34881071615771514
0.017100171001710015,0.3488015239532289
0.017400174001740015,0.34879216913308275
0.017700177001770016,0.348782651701416
0.018000180001800016,0.3487729716624406
